都道府県,路線名,物件タイプ,部屋種別,駅,家賃
kanagawa,ＪＲ東海道本線,一戸建て・その他,3LDK/4K以上,根府川,7.0万円
kanagawa,ＪＲ東海道本線,一戸建て・その他,3LDK/4K以上,真鶴,7.8万円
kanagawa,ＪＲ東海道本線,一戸建て・その他,3LDK/4K以上,湯河原,7.7万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,谷峨,4.0万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,山北,4.0万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,東山北,4.0万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,松田,3.2万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,相模金子,3.2万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,上大井,2.5万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,下曽我,4.0万円
kanagawa,ＪＲ御殿場線,マンション,ワンルーム,国府津,4.5万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,谷峨,4.1万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,山北,4.1万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,東山北,4.1万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,松田,4.1万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,相模金子,4.3万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,上大井,2.6万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,下曽我,4.1万円
kanagawa,ＪＲ御殿場線,マンション,1K/1DK,国府津,4.7万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,谷峨,4.6万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,山北,4.6万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,東山北,4.6万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,松田,4.7万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,相模金子,5.1万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,上大井,5.5万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,下曽我,5.8万円
kanagawa,ＪＲ御殿場線,マンション,1LDK/2K/2DK,国府津,5.5万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,谷峨,5.4万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,山北,5.7万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,東山北,7.0万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,松田,6.5万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,相模金子,6.0万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,上大井,6.0万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,下曽我,6.7万円
kanagawa,ＪＲ御殿場線,マンション,2LDK/3K/3DK,国府津,6.8万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,谷峨,7.3万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,山北,7.3万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,東山北,7.3万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,松田,7.2万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,相模金子,7.9万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,上大井,6.1万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,下曽我,7.7万円
kanagawa,ＪＲ御殿場線,マンション,3LDK/4K以上,国府津,8.1万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,谷峨,3.9万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,山北,3.0万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,東山北,3.3万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,松田,3.9万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,相模金子,3.3万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,上大井,2.5万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,下曽我,3.5万円
kanagawa,ＪＲ御殿場線,アパート,ワンルーム,国府津,4.1万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,谷峨,4.0万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,山北,3.1万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,東山北,3.5万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,松田,4.1万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,相模金子,3.9万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,上大井,2.6万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,下曽我,4.3万円
kanagawa,ＪＲ御殿場線,アパート,1K/1DK,国府津,4.2万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,谷峨,4.8万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,山北,4.9万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,東山北,5.0万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,松田,5.1万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,相模金子,5.4万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,上大井,5.4万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,下曽我,6.0万円
kanagawa,ＪＲ御殿場線,アパート,1LDK/2K/2DK,国府津,5.9万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,谷峨,5.5万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,山北,5.5万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,東山北,5.4万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,松田,5.5万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,相模金子,5.9万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,上大井,6.3万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,下曽我,6.5万円
kanagawa,ＪＲ御殿場線,アパート,2LDK/3K/3DK,国府津,6.3万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,谷峨,6.2万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,山北,6.2万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,東山北,6.2万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,松田,5.7万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,相模金子,6.2万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,上大井,6.7万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,下曽我,7.5万円
kanagawa,ＪＲ御殿場線,アパート,3LDK/4K以上,国府津,7.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,谷峨,4.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,山北,4.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,東山北,4.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,松田,4.7万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,相模金子,4.2万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,上大井,1.8万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,下曽我,4.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,ワンルーム,国府津,4.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,谷峨,4.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,山北,4.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,東山北,4.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,松田,5.0万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,相模金子,4.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,上大井,-
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,下曽我,4.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1K/1DK,国府津,4.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,谷峨,4.9万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,山北,5.2万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,東山北,5.2万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,松田,5.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,相模金子,5.0万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,上大井,5.9万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,下曽我,4.8万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,1LDK/2K/2DK,国府津,4.8万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,谷峨,5.6万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,山北,7.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,東山北,7.4万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,松田,6.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,相模金子,6.7万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,上大井,6.0万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,下曽我,5.9万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,2LDK/3K/3DK,国府津,6.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,谷峨,6.3万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,山北,7.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,東山北,7.9万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,松田,8.0万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,相模金子,8.6万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,上大井,7.0万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,下曽我,10.5万円
kanagawa,ＪＲ御殿場線,一戸建て・その他,3LDK/4K以上,国府津,10.5万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,川崎,6.5万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,尻手,6.9万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,八丁畷,6.2万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,川崎新町,6.7万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,小田栄,6.3万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,浜川崎,5.5万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,矢向,6.2万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,鹿島田,6.0万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,平間,5.7万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,向河原,6.6万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,武蔵小杉,6.3万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,武蔵中原,6.3万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,武蔵新城,6.1万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,武蔵溝ノ口,6.9万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,津田山,6.2万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,久地,5.4万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,宿河原,5.2万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,登戸,5.6万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,中野島,4.6万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,稲田堤,4.9万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,矢野口,4.1万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,稲城長沼,4.1万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,南多摩,4.0万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,府中本町,5.1万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,分倍河原,5.0万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,西府,4.1万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,谷保,5.0万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,矢川,5.2万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,西国立,5.1万円
kanagawa,ＪＲ南武線,マンション,ワンルーム,立川,5.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,川崎,7.6万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,尻手,7.7万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,八丁畷,7.5万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,川崎新町,7.4万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,小田栄,7.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,浜川崎,7.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,矢向,7.4万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,鹿島田,7.3万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,平間,7.6万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,向河原,8.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,武蔵小杉,8.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,武蔵中原,7.4万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,武蔵新城,7.2万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,武蔵溝ノ口,7.5万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,津田山,7.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,久地,6.3万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,宿河原,6.7万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,登戸,6.9万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,中野島,6.5万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,稲田堤,6.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,矢野口,5.4万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,稲城長沼,5.5万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,南多摩,6.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,府中本町,6.8万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,分倍河原,6.5万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,西府,6.1万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,谷保,6.4万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,矢川,6.0万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,西国立,7.1万円
kanagawa,ＪＲ南武線,マンション,1K/1DK,立川,7.2万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,川崎,9.9万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,尻手,10.2万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,八丁畷,10.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,川崎新町,9.4万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,小田栄,9.2万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,浜川崎,8.8万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,矢向,10.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,鹿島田,10.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,平間,10.5万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,向河原,12.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,武蔵小杉,12.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,武蔵中原,10.4万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,武蔵新城,10.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,武蔵溝ノ口,11.1万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,津田山,10.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,久地,9.5万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,宿河原,9.7万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,登戸,10.2万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,中野島,8.5万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,稲田堤,8.7万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,矢野口,8.3万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,稲城長沼,8.1万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,南多摩,8.5万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,府中本町,9.8万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,分倍河原,8.9万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,西府,8.0万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,谷保,8.3万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,矢川,8.3万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,西国立,9.2万円
kanagawa,ＪＲ南武線,マンション,1LDK/2K/2DK,立川,8.7万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,川崎,12.5万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,尻手,13.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,八丁畷,13.8万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,川崎新町,11.7万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,小田栄,11.5万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,浜川崎,10.7万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,矢向,11.7万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,鹿島田,12.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,平間,12.7万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,向河原,16.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,武蔵小杉,14.5万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,武蔵中原,12.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,武蔵新城,11.8万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,武蔵溝ノ口,12.3万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,津田山,12.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,久地,10.8万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,宿河原,11.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,登戸,11.5万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,中野島,10.3万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,稲田堤,10.2万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,矢野口,9.7万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,稲城長沼,9.2万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,南多摩,9.6万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,府中本町,12.4万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,分倍河原,11.0万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,西府,10.4万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,谷保,10.9万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,矢川,10.6万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,西国立,11.5万円
kanagawa,ＪＲ南武線,マンション,2LDK/3K/3DK,立川,10.0万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,川崎,16.4万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,尻手,16.8万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,八丁畷,16.7万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,川崎新町,14.6万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,小田栄,15.1万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,浜川崎,15.9万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,矢向,17.4万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,鹿島田,14.5万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,平間,15.8万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,向河原,23.5万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,武蔵小杉,20.5万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,武蔵中原,14.1万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,武蔵新城,13.1万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,武蔵溝ノ口,16.3万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,津田山,14.4万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,久地,13.2万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,宿河原,13.0万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,登戸,13.2万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,中野島,11.0万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,稲田堤,11.0万円
kanagawa,ＪＲ南武線,マンション,3LDK/4K以上,矢野口,11.0万円
